116100,France,"96-98 Barrel sample. Concentrated and dense, this is a wine that fits well into the power of 2009. There is richness, but as well there is great elegance, a great structure of richness and sweetness, with the final bite of honey.",Barrel sample,97,,Bordeaux,Sauternes,,Roger Voss,vossroger,Château Rieussec 2009 Barrel sample  (Sauternes),Bordeaux-style White Blend,Château Rieussec
116101,France,"96-98 Barrel sample. Ripe, sweet but also intensely juicy, a delicious wine, full of sweetness and rich complexity. The new wood element is there, but just brings out the beauty of the fruit.",Barrel sample,97,,Bordeaux,Saint-Julien,,Roger Voss,vossroger,Château Léoville Barton 2009 Barrel sample  (Saint-Julien),Bordeaux-style Red Blend,Château Léoville Barton
116102,France,"96-98 Barrel sample. An impressive wine, a true return to form for Cheval Blanc. The fruit is enormous, packed with sweet black berry juice, and with a brilliant freshness. There is a lovely smoky character, topped by ripe figs.",Barrel sample,97,,Bordeaux,Saint-Émilion,,Roger Voss,vossroger,Château Cheval Blanc 2009 Barrel sample  (Saint-Émilion),Bordeaux-style Red Blend,Château Cheval Blanc
116103,France,"96-98 Barrel sample. A wine that shows intense spice, with ginger and grated nutmeg. This lies over the top of the ripest yellow fruits, added to mango, sweet pears and a fresh, final character. Complex wine with an immense future.",Barrel sample,97,,Bordeaux,Barsac,,Roger Voss,vossroger,Château Coutet 2009 Barrel sample  (Barsac),Bordeaux-style White Blend,Château Coutet
116140,US,"This blend from individual blocks includes 94% Cabernet Sauvignon, 4% Cabernet Franc and 2% Merlot. Juicy and round, it expresses chocolate, vanilla, dark cherry and cassis flavors and is a joy to drink and experience evolve. Despite plenty of ripe power and lushness, it also boasts substantial elegance.",ERA,99,300.0,California,Napa Valley,Napa,Virginie Boone,vboone,Alpha Omega 2012 ERA Red (Napa Valley),Bordeaux-style Red Blend,Alpha Omega
116141,US,"Juicy and seductively smooth, this blockbuster beauty from the revered vineyard site is big, bold and intense, with granular tannins and a grip of integrated French oak. Its bright cassis, lavender, Tahitian vanilla and dried herb flavors are irresistible right out the gate. Ripe and rewarding, it's one to remember.",Stagecoach Vineyard,99,250.0,California,Atlas Peak,Napa,Virginie Boone,vboone,Alpha Omega 2012 Stagecoach Vineyard Cabernet Sauvignon (Atlas Peak),Cabernet Sauvignon,Alpha Omega
116142,US,"This bold, broad-shouldered wine shows focused truffle, gravel and cassis flavors. Densely layered, it's 100% varietal, 100% barrel-fermented and further aged in new French oak. With its firm structure, it shows plenty of ability to age and will be best from 2022 through 2023.",Beckstoffer Las Piedras,98,250.0,California,St. Helena,Napa,Virginie Boone,vboone,Alpha Omega 2012 Beckstoffer Las Piedras Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Alpha Omega
116143,US,"From another of the grower's impressive, coveted sites, this wine imparts soft, dusty cherry, cassis and pomegranate notes, with a luxurious tease of vanilla and coconut macaroon. Full-bodied and robustly built, it's 100% varietal and barrel-fermented and finishes on a compelling streak of cedar, herb and graphite.",Beckstoffer Missouri Hopper,98,250.0,California,Oakville,Napa,Virginie Boone,vboone,Alpha Omega 2012 Beckstoffer Missouri Hopper Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Alpha Omega
116144,US,"From one of the warmest sites in the grower's stable, this barrel-fermented, 100% varietal wine is beguiling in its complete embrace of ripe, supple sunshine. A grip of oak tannin helps support the exuberant, juicy, dark blue fruit, further defined by its soft texture and underlying, focused acidity.",Beckstoffer Dr. Crane,98,250.0,California,St. Helena,Napa,Virginie Boone,vboone,Alpha Omega 2012 Beckstoffer Dr. Crane Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Alpha Omega
116145,US,"This 100% varietal, barrel-fermented wine from the hallowed site delivers a grip of tension and balanced weight, providing power within its layers of texture. Earthy and pungent with tobacco and herb scents, it offers leather, cedar and black cherry flavors in equal amounts, finishing with length and grace.",Beckstoffer To Kalon,97,250.0,California,Oakville,Napa,Virginie Boone,vboone,Alpha Omega 2012 Beckstoffer To Kalon Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Alpha Omega
116146,US,"This 100% varietal and barrel-fermented wine is a remarkable study in power and grace. Black cherry, cigar box and cedar bark flavors and an invitingly sweet sensation of tannin are supported by bright, lingering acidity and supple complexity.",Beckstoffer Georges III,97,250.0,California,Rutherford,Napa,Virginie Boone,vboone,Alpha Omega 2012 Beckstoffer Georges III Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Alpha Omega
117027,US,"So delicious now, you can hardly keep your hands off it. Blackberry tart, ripe blueberry, cassis, milk chocolate, licorice and sweet, smoky cedar flavors flood the mouth, dramatically huge and memorable, and lasting long into the finish. The tannins are obvious, but sweetly ripe and soft. A brilliant evocation of Napa Cabernet, despite a high production level of nearly 30,000 cases, which is about the same size as a Bordeaux first growth. Shows the class and potency this bottling has exhibited for many years, and believe it or not, the price is a relative bargain these days. Drink now–2020.",Special Selection,97,130.0,California,Napa Valley,Napa,,anonymous,Caymus 2009 Special Selection Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Caymus
117028,Germany,"Even in a flight of top BAs and TBAs, this one stood out. It's hugely sweet and viscous, yet also has amazingly fresh acids that really prolong the finish and promise decades—if not centuries—of cellaring. Golden raisin and dried apricot notes are true to type, and the wine's balance is impeccable.",Trockenbeerenauslese,97,445.0,Rheingau,,,Joe Czerwinski,JoeCz,Schloss Johannisberger 2009 Trockenbeerenauslese Riesling (Rheingau),Riesling,Schloss Johannisberger
117029,Germany,"Hugely sweet yet reasonably balanced given its enormous concentration, this is a tremendous example of the quality heights sweet Riesling can achieve. Golden raisin, dried apricots and candied pineapple all swirl together in a delicious haze of sugar-coma-inducing syrup that nevertheless goes down easily. Will age easily for decades.",Kiedrich Gräfenberg Trockenbeerenauslese,97,612.0,Rheingau,,,Joe Czerwinski,JoeCz,Robert Weil 2009 Kiedrich Gräfenberg Trockenbeerenauslese Riesling (Rheingau),Riesling,Robert Weil
117140,US,"Sourced from Red Willow, Olsen and Les Collines, this is the finest effort yet from Gramercy Cellars and one of the greatest Syrahs ever produced in Washington state. Think Hermitage with brighter fruit. It's intensely aromatic, dense and seamless, stacked with rich flavors of mixed berries, layers of smoke, earth and herb, and punctuated by citrusy acidity. Highlights of oranges and tangerines sneak into the finish, which lingers for an astonishingly long time. Exceptional in every way.",Lagniappe,98,55.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,paulgwine,Gramercy 2010 Lagniappe Syrah (Columbia Valley (WA)),Syrah,Gramercy
117141,US,"This extraordinary winery continues to produce some of Napa's most distinguished Cabernets. The vineyard is in the cool-climate appellation of Coombsville, which accounts for its superb structure of acids and tannins. Perfectly ripe black-currant flavors meld into toasty new-oak tones. At the age of more than six years, the wine is starting to mellow, but is only hinting at the drama to come. It has enough splendor to glidepath through the decades.",Select Private Reserve,97,150.0,California,Napa Valley,Napa,,anonymous,Marita's Vineyard 2007 Select Private Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Marita's Vineyard
117142,US,"This wine headlines the Charles Smith lineup, and has established a breathtakingly complex and rich style, that varies in saturation with each vintage but remains consistent in its flavors. Clove, baking spices and maple syrup flavors trump the ripe fruits that remain more in the background. Delicious now, or cellar for a few more years.",Royal City,97,140.0,Washington,Washington,Washington Other,Paul Gregutt,paulgwine,Charles Smith 2010 Royal City Syrah (Washington),Syrah,Charles Smith
117317,Italy,"This gorgeous Brunello seamlessly weaves together sensations of tilled soil, blue flower, ripe black cherry, leather, truffle, clove, white pepper and Mediterranean herbs. It's balanced and smooth, with velvety tannins and fresh acidity. Even though it's already delicious, it will continue to develop complexity for years.",Riserva,97,152.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,kerinokeefe,Il Paradiso di Manfredi 2006 Riserva  (Brunello di Montalcino),Sangiovese,Il Paradiso di Manfredi
118058,US,"This wine dazzles with perfection. Sourced from vineyards throughout Sonoma County, it refutes the belief that a great Cabernet must come from a single vineyard. It does not. The master's art of blending, coupled with demanding vineyard practices lends completeness. The blend is 85% Merlot, 10% Cabernet Franc and 5% Malbec, making it an extraordinary success despite the absence of Cabernet Sauvignon. Give credit to winemaker Pierre Seillan. The wine itself is absolutely dry. It starts with a tug of tannins, baring flavors of blackberries, black currants, minerals and new oak, with earthy, herbal and meaty complexities. This is a magnificent wine; it dazzles now and should evolve over the next 6–8 years.",La Muse,100,450.0,California,Sonoma County,Sonoma,,anonymous,Verité 2007 La Muse Red (Sonoma County),Bordeaux-style Red Blend,Verité
118059,US,"Shows classic, full-throttle notes of tropical and citrus fruits, pears and sweet green apples, combined with strong minerality and complex layers of buttered toast, honey and creamy lees. The description alone hardly does justice to the wine's beauty. The acidity is perfect, the oak deftly applied, the finish long and completely satisfying. Winemaker Ehren Jordan suggests pairing it with simple fare like roast chicken and salted fingerling potatoes.",Estate Vineyard,99,44.0,California,Sonoma Coast,Sonoma,,anonymous,Failla 2010 Estate Vineyard Chardonnay (Sonoma Coast),Chardonnay,Failla
118060,US,"The 2006 vintage was erratic, but Nick Goldschmidt has pulled a rabbit out of a hat with this fabulously complex and rewarding 100% Cabernet. It's classic Oakville, dry, tannic and elegant, and the way the blackberry and black currant flavors marry the new oak is simply wonderful. The Game Ranch Vineyard has been source to some of Goldschmidt's greatest Cabernets over the past decade. This is one of those wines that's compelling to drink now, but should evolve over the next 10–15 years.",Plus Game Ranch Single Vineyard Selection,98,150.0,California,Oakville,Napa,,anonymous,Goldschmidt 2006 Plus Game Ranch Single Vineyard Selection Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Goldschmidt
118061,US,"A tremendous achievement in Merlot. The vineyard, around 1,600 feet up on Mt. Veeder, is now owned by the Jackson family, and the winemaker is Chris Carpenter, who oversees Cardinale. In fact, this Merlot bears an uncanny resemblance to Cardinale in the dramatically ripe, sweet fruit and superb, tannin-based structure. It's 100% Merlot, with hefty yet balanced alcohol, and the wine easily handles the 85% new French oak in which it was aged for 22 months.",,98,60.0,California,Mount Veeder,Napa,,anonymous,Mt. Brave 2008 Merlot (Mount Veeder),Merlot,Mt. Brave
118062,US,"The 2008 vintage presented challenges for Cabernet Sauvignon, but this Cabernet Franc-based blend succeeds wildly. It's bone dry, tannic and enormously complex, with flavors of sour-cherry candy, red currant, licorice and spicy cola. Ninety-five percent new oak lends this a wonderful toastiness. Few wines could handle that much new wood, but this one can. However, it's very tannic. You can drink it now, but it should blossom after 2014.",Le Desir,97,450.0,California,Sonoma County,Sonoma,,anonymous,Verité 2008 Le Desir Red (Sonoma County),Bordeaux-style Red Blend,Verité
118063,US,"A spectacular wine that defines the upper limit of California Bordeaux-style blends. Based on Cabernet Franc and Merlot, with splashes of Cabernet Sauvignon and Malbec, this is delicious and complex, offering a blast of blackberry, blueberry-concentrate and mineral flavors. Comprised of fruit grown throughout Sonoma County, this is a masterpiece of the art of blending. Absolutely dry and very hard in tannins, drink this from 2013–2022.",Le Desir,97,450.0,California,Sonoma County,Sonoma,,anonymous,Verité 2007 Le Desir Red (Sonoma County),Bordeaux-style Red Blend,Verité
118064,US,"A fabulous Pinot Noir that's rich and deeply flavored, with the most wonderful structure. After a fruity, spicy entry, the wine sinks down dramatically on the midpalate, offering masses of cherries, raspberries, red currants, cured meats, sautéed mushrooms, spices and sweetly toasted sandalwood. Bone dry, and capable of aging eight years in the cellar, it surpasses even the 2007 West Slope, arguably making it one of the greatest Carneros Pinot Noirs ever made.",West Slope Estate,97,100.0,California,Carneros,Napa-Sonoma,,anonymous,Donum 2009 West Slope Estate Pinot Noir (Carneros),Pinot Noir,Donum
118953,US,"Despite its lighter color, this wine explodes from the glass with a complex, near-endless list of aromas that include sea breeze, crushed flowers, peat, green olive, fire pit, smoked meat, pepper, orange peel and sea salt. Its ethereal, elegant style belies the outrageously rich, exquisitely flavorful savory notes that won't quit, offering a completely captivating walk on the variety's wild side.",Sur Echalas Vineyard,97,115.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,wawinereport,Horsepower 2012 Sur Echalas Vineyard Grenache (Walla Walla Valley (WA)),Grenache,Horsepower
119641,Italy,"Wild berry, iris, rose and a potpourri of culinary spice aromas emerge on the nose of this stunning red. Radiant and full bodied, the palate is young and primary at this stage but already evokes morello cherry, licorice, pipe tobacco and aromatic herbs. Bright acidity and taut tannins provide impeccable balance and an impressive, age-worthy structure. Drink 2025–2043.",Ravera,97,82.0,Piedmont,Barolo,,Kerin O’Keefe,kerinokeefe,Elvio Cogno 2013 Ravera  (Barolo),Nebbiolo,Elvio Cogno
119642,Italy,"Combining finesse and structure, this impressive wine opens with alluring aromas of mature berry, pressed rose, aromatic herb, star anise, new leather and a balsamic note. The palate shows depth and tension, offering raspberry compote, Marasca cherry, licorice, clove and pipe tobacco alongside taut refined tannins. Hold for even more complexity. Drink 2019–2031.",Rabajà Riserva,97,58.0,Piedmont,Barbaresco,,Kerin O’Keefe,kerinokeefe,Produttori del Barbaresco 2011 Rabajà Riserva  (Barbaresco),Nebbiolo,Produttori del Barbaresco
119643,Italy,"Formerly known as Cannubi Boschis, this impressive wine boasts alluring aromas of crushed raspberry, baking spice, chopped mint, violet and woodland berry. The savory elegant palate delivers succulent Marasca cherry, strawberry compote, cinnamon, licorice and a hint of coffee. Fine-grained tannins and bright acidity provide polished support and great balance. Drink 2023–2038.",Aleste,97,170.0,Piedmont,Barolo,,Kerin O’Keefe,kerinokeefe,Sandrone 2013 Aleste  (Barolo),Nebbiolo,Sandrone
119644,Italy,"Rose, iris, wild berry and baking spice aromas merge with scents of new leather and a balsamic menthol note on this stunning and classically crafted Barolo. The structured, polished palate delivers juicy Marasca cherry, crushed raspberry, pipe tobacco and licorice framed in tightly knit noble tannins and bright acidity. It's going to just keep getting better and better over the next few decades. Drink from 2023 through 2053.",Bussia,97,55.0,Piedmont,Barolo,,Kerin O’Keefe,kerinokeefe,Giacomo Fenocchio 2013 Bussia  (Barolo),Nebbiolo,Giacomo Fenocchio
119645,Italy,"Aromas of new leather, ripe dark berry, vineyard dust and a whiff of smoky flint waft out of the glass along with floral and balsamic notes. The full-bodied palate shows great energy and intensity, delivering juicy Marasca cherry, ripe cranberry, white pepper and clove framed in youthfully assertive, refined tannins and bright acidity. A mineral note wraps up the lingering finish. With time, this will develop even greater complexity. Drink 2023–2053.",Parafada,97,97.0,Piedmont,Barolo,,Kerin O’Keefe,kerinokeefe,Massolino 2013 Parafada  (Barolo),Nebbiolo,Massolino
119646,Italy,"Delicately fragrant and incredibly refined, this stunning red boasts alluring scents of blue flower, rose, wild berry and a whiff of new leather. It's captivatingly ethereal and elegantly structured, offering crushed strawberry, red cherry, cinnamon and white pepper. It's also impeccably balanced thanks to firm polished tannins and bright acidity. While it's already extremely tempting, hold for even more complexity. Drink 2023–2043.",Tre Tine,97,375.0,Piedmont,Barolo,,Kerin O’Keefe,kerinokeefe,Giuseppe Rinaldi 2013 Tre Tine  (Barolo),Nebbiolo,Giuseppe Rinaldi
119647,Italy,"A balsamic note of menthol, dark culinary spice, crushed herb, new leather and wild berry aromas come together in the glass. Firmly structured but extraordinarily refined, the palate doles out red cherry, crushed strawberry, tobacco and cinnamon set against tightly woven refined tannins. Lively acidity lends balance and energy while a licorice note wraps around the lingering finish. Drink 2025–2043.",Badarina,97,75.0,Piedmont,Barolo,,Kerin O’Keefe,kerinokeefe,Grimaldi Bruna 2013 Badarina  (Barolo),Nebbiolo,Grimaldi Bruna
120274,France,"Elegance in a glass, this is very upright in structure with enticing acidity and black berry fruits. It has weight as well as richness. No question about the aging potential of this superb wine.",,97,,Bordeaux,Pauillac,,Roger Voss,vossroger,Château Lafite Rothschild 2008  Pauillac,Bordeaux-style Red Blend,Château Lafite Rothschild
120275,Italy,"A “Wow!” wine on every level. This is a lovely, dark, smooth and rich expression that is packed tight with intensity and personality. The biggest, boldest wine by far from Montalcino's 2006 vintage, this bottle will age nicely and add value to your cellar collection.",Tenuta Nuova,97,80.0,Tuscany,Brunello di Montalcino,,,anonymous,Casanova di Neri 2006 Tenuta Nuova  (Brunello di Montalcino),Sangiovese Grosso,Casanova di Neri
121884,US,"This is an absolutely beautiful wine to drink now, but the richness comes at the price of considerable alcohol. The color is dark and impenetrable, the aromas huge in Cabernet-inspired blackberries and black currants, with a touch of something herbal and also a stony minerality. There's also a fascinating peatiness, like an Islay Scotch. It really opens up in the glass, becoming ever more complex. It's great Napa Valley Cabernet Sauvignon, but that high alcohol may limit its ageability.",IX Estate,99,290.0,California,Napa Valley,Napa,,anonymous,Colgin 2008 IX Estate Red (Napa Valley),Red Blend,Colgin
121885,US,"There are incredible aromatics on this Cabernet. It's powerful yet subtle (how can that be?), all about sweet, crushed summer blackberries and pure cassis liqueur. Elaborate oak, in the form of buttered toast, is perfectly in balance, never overshadowing the fruit. The tannins are dry, rich and smooth, defining Napa elegance, grace and beauty. World class, dramatic and just about perfect, this gets better and better as it breathes in the glass. Drink now–2030.",Elevation 1147 Estate,99,150.0,California,Napa Valley,Napa,,anonymous,David Arthur 2009 Elevation 1147 Estate Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,David Arthur
121886,US,"So enormously delicious, it will be hard to keep from drinking this gorgeous Cabernet right away, and that's just fine. It's composed of the most intensly concentrated flavors of blueberries and blackberries—dense, pure and slightly heady with a liqueur-like alcohol. The tannins are classic Diamond Mountain, firm and minerally, while oak plays the perfect role of the buttered toast and sweetly charred supporting character. Despite its immediate attraction, it's best cellared for 6–8 years, at the very least. Fans of old Cabernets will still be loving it in 2029.",Estate Vineyard,98,70.0,California,Diamond Mountain District,Napa,,anonymous,Von Strasser 2009 Estate Vineyard Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,Von Strasser
121887,US,"With a beautiful purple color, this wine quickly exhibits classic Cabernet aromas of black currants and cedar. In the mouth, it's full bodied and concentrated, showing powerful, sweet blackberry fruit. It's incredibly refined, impressively structured, massive, impeccable and frankly delicious. This should develop over the next 20 years, at least.",,97,195.0,California,Napa Valley,Napa,,anonymous,Ovid 2009 Red (Napa Valley),Bordeaux-style Red Blend,Ovid
121888,Spain,"Fondillón represents the pinnacle of red Spanish dessert wines, and the 1999 vintage just might make your jaw drop. Subtle but expansive on the nose, with a blend of baked dark-fruit and cinnamon aromas, it is liquid heaven in the mouth, with excellent balance and flavors of roasted plums, black cherry, nutmeg and chocolate. This is pure, structured and outstanding from start to finish. Drink now or hold in a proper cellar for another 10 or 20 years. 100 cases made.",Casta Diva Fondillón Sweet,97,88.0,Levante,Alicante,,Michael Schachner,wineschach,Bodegas Gutiérrez de la Vega 1999 Casta Diva Fondillón Sweet Monastrell (Alicante),Monastrell,Bodegas Gutiérrez de la Vega
121889,US,"A dramatic wine, this is rich, full bodied and incredibly complex, laced with notes of ripe, sweet blackberries and crème de cassis, with a spirituous heat from relatively high alcohol. Its pedigree is clear throughout the entire tasting experience. This is a really gorgeous Cabernet, showing refinement and grace, but it is very tannic. Give it at least 10 years.",,97,190.0,California,Napa Valley,Napa,,anonymous,Gandona 2009 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Gandona
121933,Italy,"This stunning wine opens with classic Nebbiolo aromas of new leather, rose, wild berry, crushed herb, dark spice and menthol. The palate is chiseled and loaded with finesse, doling out juicy red cherry, ripe strawberry, licorice and cinnamon flavors. It's structured with polished tannins and bright acidity. Drink 2023–2043.",Garblèt Suè,98,83.0,Piedmont,Barolo,,Kerin O’Keefe,kerinokeefe,Brovia 2013 Garblèt Suè  (Barolo),Nebbiolo,Brovia
121934,France,"This opulent, powerful wine has weight, richness and a beautiful creamy texture. It's built to age, from its wood aging to its minerality. Concentrated, it offers yellow fruits shot through with acidity. From the grandest Chardonnay vineyard in Burgundy, it will age well and be ready to drink from 2026.",,97,650.0,Burgundy,Montrachet,,Roger Voss,vossroger,Louis Latour 2015  Montrachet,Chardonnay,Louis Latour
121935,Italy,"This textbook Barolo's new leather, cake spice and menthol aromas jump out of the glass. On the firmly structured palate, cinnamon and licorice notes underscore red cherry, cranberry and orange zest flavors. Tight, noble tannins and bright acidity provide the framework, suggesting it will age beautifully for decades. Drink 2023–2043.",Brea Vigna Cà Mia,97,96.0,Piedmont,Barolo,,Kerin O’Keefe,kerinokeefe,Brovia 2013 Brea Vigna Cà Mia  (Barolo),Nebbiolo,Brovia
122419,Italy,"This superb single-vineyard bottling from the heart of Bussia was macerated on the skins for a whopping 90 days. It's a breathtaking expression of Barolo, with intense Nebbiolo scents of rose, truffle and leather. The palate shows vibrant black cherry, truffle, spice, carob, pastry cream and balsamic herb notes and has remarkable depth and complexity. This is already fantastic and will age well for decades. Imported by Masciarelli Wine Co, Moonlight Wine Co.",Bussia 90 Dì,97,80.0,Piedmont,Barolo,,Kerin O’Keefe,kerinokeefe,Giacomo Fenocchio 2008 Bussia 90 Dì  (Barolo),Nebbiolo,Giacomo Fenocchio
122420,Italy,"This is a stunning and vibrant Barolo that defies the heat of the vintage thanks to 47-year-old vines, amazing terroir and noninvasive winemaking. It shows floral aromas of violet layered with spice and truffle, while the palate delivers rich wild cherry, mint and cinnamon. This already shows excellent complexity, but it's still young. Drink after 2022.",Vignolo Riserva,97,98.0,Piedmont,Barolo,,Kerin O’Keefe,kerinokeefe,Cavallotto 2007 Vignolo Riserva  (Barolo),Nebbiolo,Cavallotto
122556,France,"A beautifully structured wine, with its tannins layered between the ripest black plums, damsons and black currants. It is opulent while remaining dense, concentrated and very serious. Certainly a wine for long-term aging.",,98,360.0,Bordeaux,Saint-Julien,,Roger Voss,vossroger,Château Léoville Las Cases 2009  Saint-Julien,Bordeaux-style Red Blend,Château Léoville Las Cases
122557,Spain,"Solid as a battleship, with lemony oak, marzipan and layer upon layer of black fruit aromas. Almost syrupy in its richness but not fully; it's chewy and creamy, with vital acids. The flavors are mega ripe and rich, emphasizing blackberry, black cherry preserves, fudge and fig paste. Yet at the same time it's an ethereal wine; the epitome of modern Rioja. Drink now through 2015.",Cirsion,97,250.0,Northern Spain,Rioja,,Michael Schachner,wineschach,Bodegas Roda 2009 Cirsion  (Rioja),Tempranillo,Bodegas Roda
122558,US,"In keeping with the voluptuous approachability of the 2007 vintage, this 100% Cabernet Sauvignon is simply fabulous now for its flood of the ripest, sweetest blackberrries, cherries, cassis and chocolate imaginable. Especially noble is the tannin structure, firm and soft, dry and sweet, a combination of opposites. The depth is vast, and the spicy finish goes on for a long time, suggesting the wine's concentration. Simply a joy to drink, it should develop over many years, but you might want to err on the side of youthfulness and open it by 2015.",Hillside Select,97,225.0,California,Stags Leap District,Napa,,anonymous,Shafer 2007 Hillside Select Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Shafer
122559,US,"One sip is all it takes to fall in love with this 100% Cabernet, which hails from the winery's Stags Leap District vineyards. It's soft, lush and opulent in blackberry, cherry, blueberry, cassis, dark chocolate and smoky oak flavors. Although it was aged in 100% new French oak, the oak isn't at all heavy. Rather, it's perfect, adding just the right touch of smoke. Really fabulous, and the tannins define Stags Leap, so strong yet sweetly refined. If you can keep your hands off it, this is a wine to cellar for many years.",Cask 23 Estate,97,195.0,California,Napa Valley,Napa,,anonymous,Stag's Leap Wine Cellars 2008 Cask 23 Estate Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Stag's Leap Wine Cellars
122935,France,"Full of ripe fruit, opulent and concentrated, this is a fabulous and impressive wine. It has a beautiful line of acidity balanced with ripe fruits. The wood aging is subtle, just a hint of smokiness and toast. This is one of those wines, from a great white wine vintage, that will age many years. Drink from 2024.",,100,848.0,Bordeaux,Pessac-Léognan,,Roger Voss,vossroger,Château Haut-Brion 2014  Pessac-Léognan,Bordeaux-style White Blend,Château Haut-Brion
122936,Italy,"Perfumed berry, rose, new leather and dark spice are some of the enticing scents you'll find in this vibrant wine. It's still tightly wound but already dazzles with juicy wild cherry, crushed raspberry, cinnamon, nutmeg and pipe tobacco flavors. Youthfully austere but noble tannins and bright acidity provide balance and serious aging potential. Don't be tempted to open it soon—the best is yet to come. Drink 2022–2042.",Madonna delle Grazie,99,200.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,kerinokeefe,Il Marroneto 2012 Madonna delle Grazie  (Brunello di Montalcino),Sangiovese,Il Marroneto
122937,Italy,"Immensely inviting, this opens with fragrant pipe tobacco, crushed berry, new leather and pressed violet aromas. On the palate, firm, refined tannins underpin juicy black cherry, raspberry and cinnamon flavors, while orange zest accents and an energizing mineral note lift the finish. It's beautifully balanced with bright acidity and will reward a bit of cellaring. Drink 2020–2032.",,98,95.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,kerinokeefe,Conti Costanti 2012  Brunello di Montalcino,Sangiovese,Conti Costanti
122938,US,"Pretty as all get-out, this wine is a floral masterpiece—a study in coastal rose and forest scents with a counterpunch of white pepper that leaves one wanting more. Juicy raspberry, strawberry and tangerine flavors are seasoned in allspice and tobacco, the palate so beautifully delicate yet fully realized in savory complexity and length.",Coastlands Vineyard,98,75.0,California,Sonoma Coast,Sonoma,Virginie Boone,vboone,Williams Selyem 2014 Coastlands Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Williams Selyem
122939,Australia,"Full-bodied and plush yet vibrant and imbued with fresh fruit, this is simply superb. The oak is present but never dominant, adding brown sugar and cinnamon elements to blueberry, roasted meat, espresso and black olive notes. A hint of peppery spice also creeps into this impossibly complex wine. The finish combines power, length, freshness and dusty tannins, suggesting that while impressive now, it should age well. Drink now–2030.",The Factor,98,125.0,South Australia,Barossa Valley,,Joe Czerwinski,JoeCz,Torbreck 2013 The Factor Shiraz (Barossa Valley),Shiraz,Torbreck
122940,France,"This grand wine is stylish and elegant. It is also powerful and dense with dark tannins and great concentration. It is a very fine wine, packed with black plum and berry fruits and balanced richness. Don't let the great fruit deceive: this is a wine for the serious long term. Drink from 2028.",,97,530.0,Bordeaux,Saint-Émilion,,Roger Voss,vossroger,Château Ausone 2014  Saint-Émilion,Bordeaux-style Red Blend,Château Ausone
122941,France,"It's easy to call this a beautiful wine—it's dense and lush, with great layers of black fruit and acidity. The first fully biodynamic vintage from this estate has certainly yielded impressive ripe fruit, with structured tannins and dark berry flavors that linger long. It has enormous potential, certainly not be ready to drink before 2027.",,97,210.0,Bordeaux,Margaux,,Roger Voss,vossroger,Château Palmer 2014  Margaux,Bordeaux-style Red Blend,Château Palmer
122942,France,"Dense and beautifully ripe, this is a rounded rich wine. It focuses on the tropical yellow-fruit spectrum. That gives a full wine with wood-spice hints and just the right amount of citrus acidity to give it a lift. Drink this finely structured wine from 2023.",,97,95.0,Bordeaux,Pessac-Léognan,,Roger Voss,vossroger,Château Smith Haut Lafitte 2014  Pessac-Léognan,Bordeaux-style White Blend,Château Smith Haut Lafitte
122943,France,"This is a structured wine with its tight acidity and concentrated white and citrus fruits. Produced from a small parcel on the Chevalier estate, it is complex with its mineral texture, its touch of pepper and its fine herbal acidity. It is a wine for long-term aging. Drink from 2023.",,97,,Bordeaux,Pessac-Léognan,,Roger Voss,vossroger,Domaine de Chevalier 2014  Pessac-Léognan,Bordeaux-style White Blend,Domaine de Chevalier
122944,France,"This is an immensely dense wine that is going to be a classic. The dark tannins are still lined with wood aging but that will go because the fruit underneath is also just as dense and intense. Blackberry, black plum and damson plum give power and sweetness. This is a great wine with huge potential. Drink from 2028.",,97,145.0,Bordeaux,Saint-Estèphe,,Roger Voss,vossroger,Château Cos d'Estournel 2014  Saint-Estèphe,Bordeaux-style Red Blend,Château Cos d'Estournel
122945,France,The classic blend for Figeac with its 32% of Cabernet Sauvignon and 28% Cabernet Franc gives a beautifully dense wine with great tannins. The wine is perfumed while the complex tannins are finely cushioned by the generous black fruits and acidity. It is a wine for long-term aging. Drink from 2026.,,97,90.0,Bordeaux,Saint-Émilion,,Roger Voss,vossroger,Château Figeac 2014  Saint-Émilion,Bordeaux-style Red Blend,Château Figeac
